summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_hour,is_weekend,day_category
1340675985,GNR8983,NY,PAS,2015-07-04,62,SUBN,TOYOT,P,57840,10165,98070,20160416.0,45.0,45,2,160275,0002,0,0440P,BX,,,PELHAM BAY PK,0,408,C,BBBBBBB,0  :,0  :,BLUE,0.0,2014,-,0,4,True,Weekend
1340676000,JRD5114,PA,PAS,2015-07-04,14,SDN,MAZDA,P,0,40404,40404,20150788.0,45.0,45,2,160275,0002,0,0347P,BX,F,,PELHMAN BAY PK,0,408,C,BBBBBBB,0  :,0  :,WHITE,0.0,0,-,0,3,True,Weekend
1340676023,GHN5825,NY,PAS,2015-06-13,14,SDN,TOYOT,K,15220,14420,49170,20150630.0,49.0,49,2,160275,0002,0,0000A,,,,,0,0,,,,,,,0,,0,0,True,Weekend
1340676035,GNY4243,NY,PAS,2015-06-13,14,SUBN,KIA,K,15220,14420,49170,20160727.0,49.0,49,2,160275,0002,0,0140P,BX,O,2070,BRONX PARK EAST,0,408,C,BBBBBBB,0  :,0  :,SILVE,0.0,2004,-,0,1,True,Weekend
1340676047,PKR3731,GA,PAS,2015-06-17,20,SDN,TOYOT,K,57840,0,0,20160288.0,45.0,45,2,160275,0002,0,0513P,BX,,,PELHAM BAY PARK,0,408,C,BBBBBBB,0  :,0  :,RED,0.0,0,-,0,5,False,Weekday
1340676060,GWU4755,NY,PAS,2015-06-18,21,SDN,NISSA,K,9520,26940,29620,20170219.0,45.0,45,2,160275,0002,0,1132A,BX,O,1910,ARTHUR AVE,0,408,D,YBBYBBB,11 3A,01 0P,WHITE,0.0,2014,-,0,11,False,Weekday
1340686363,GJG9241,NY,PAS,2015-06-15,67,SUBN,DODGE,K,26010,12950,0,20160211.0,40.0,40,2,160490,0002,0,1140A,BX,O,357,EAST 145 ST,0,408,D4,BBBBBBB,0  :,0  :,RED,0.0,2004,-,0,11,False,Weekday
1340686387,GMS2556,NY,PAS,2015-06-29,67,SDN,HONDA,P,0,40404,40404,20170304.0,48.0,48,2,0,0002,0,0102P,BX,,,QUARREY BALL FEILDS,0,408,D3,BBBBBBB,0  :,0  :,BLUE,0.0,2010,-,0,1,False,Weekday
1340689029,GGB9453,NY,PAS,2015-06-07,68,SUBN,HYUND,K,15220,8320,14820,20170402.0,49.0,49,2,160464,0002,0,1251P,BX,O,2720,BRONX PARK EAST,0,408,F2,BBBBBBB,0  :,0  :,SILVE,0.0,2010,-,0,12,True,Weekend
1340689479,GGR3462,NY,PAS,2015-06-24,98,SDN,VOLVO,P,27300,9520,41320,20170509.0,48.0,48,2,160961,0002,0,0124P,BX,O,607,E 188 ST,0,408,D,BBBBBBB,0  :,0  :,SILVE,0.0,2011,-,0,1,False,Weekday
1340689492,GEJ4396,NY,PAS,2015-06-21,98,SDN,MITSU,P,41620,46620,16120,20170331.0,41.0,41,2,160961,0002,0,0119P,BX,O,676,HUNTS POINT AVE,0,408,F2,BBBBBBB,0  :,0  :,GOLD,0.0,2005,-,0,1,True,Weekend
1370803175,VTX11X,NJ,PAS,2015-06-30,14,VAN,TOYOT,P,0,0,0,20160430.0,10.0,10,10,956682,0010,0,0600P,NY,F,,N/W C/O 19TH,0,408,F2,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,6,False,Weekday
1340690202,HVR7099,PA,PAS,2015-06-20,60,SDN,TOYOT,K,15220,72920,48020,20160688.0,49.0,49,2,160677,0002,0,0641P,BX,O,2406,BRONX PARK EAST,0,408,F6,BBBBBBB,0  :,0  :,TAN,0.0,0,-,0,6,True,Weekend
1340690214,GDZ6948,NY,PAS,2015-06-20,75,SUBN,FORD,K,15220,14420,49170,20170411.0,49.0,49,2,160677,0002,0,0945A,BX,O,2070,BRONX PARK EAST,0,408,M2,BBBBBBB,0  :,0  :,TAN,0.0,2002,-,0,9,True,Weekend
1340690226,GDZ6948,NY,PAS,2015-06-20,98,SUBN,FORD,K,15220,14420,49170,20170411.0,49.0,49,2,160677,0002,0,0940A,BX,O,2070,BRONX PARK EAST,0,408,J5,BBBBBBB,0  :,0  :,TAN,0.0,2002,-,0,9,True,Weekend
1340690238,GCG4220,NY,PAS,2015-06-24,98,SUBN,HONDA,P,22320,19720,22520,20161126.0,42.0,42,2,160677,0002,0,0628P,BX,F,1700,CROTONA AVE,0,408,F2,BBBBBBB,0  :,0  :,GREY,0.0,2012,-,0,6,False,Weekday
1259652944,GNP2338,NY,PAS,2015-07-08,14,SDN,NISSA,P,13430,77730,51030,20160430.0,84.0,84,0,362255,BNTE,0,1230P,K,F,344,ATLANTIC AVE,0,408,C,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,12,False,Weekday
1259652970,GRU4201,NY,PAS,2015-07-08,71,SDN,LINCO,P,0,0,0,20160615.0,84.0,84,0,362255,BNTE,0,1252P,K,F,,N/S WYCOFF ST 20FT,0,408,J6,BBBBBBB,ALL,ALL,RD,0.0,2011,-,0,12,False,Weekday
1259653018,T678195C,NY,OMT,2015-07-08,37,SDN,NISSA,P,77730,94830,89530,20160531.0,84.0,84,0,362255,BNTE,0,0113P,K,F,170,SMITH ST,0,408,E2,YYYYYYB,0730A,0700P,GR,0.0,2013,318-3064,0,1,False,Weekday
1259653020,GEP9313,NY,PAS,2015-07-08,37,SDN,NISSA,P,77730,94830,89530,20170222.0,84.0,84,0,362255,BNTE,0,0117P,K,F,174,SMITH ST,0,408,I3,YYYYYYB,0730A,0700P,BR,0.0,2013,-,0,1,False,Weekday
1259653043,GYC3317,NY,PAS,2015-07-08,14,SDN,LEXUS,P,77730,31830,19230,20170603.0,84.0,84,0,362255,BNTE,0,0128P,K,F,133,SMITH ST,0,408,I4,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,1,False,Weekday
1259654291,GSU981,NY,PAS,2015-07-08,14,SDN,CHEVR,P,0,40404,40404,20150726.0,90.0,90,301,357082,T301,0,0230P,K,F,318,BEDFORD,0,408,C3,BBBBBBB,ALL,ALL,OTHER,0.0,2013,-,0,2,False,Weekday
1259654333,GNF9123,NY,PAS,2015-07-08,20,SUBN,TOYOT,P,65930,95030,19530,20160224.0,94.0,94,301,357082,T301,0,0330P,K,F,85,N 3RD ST,0,408,C3,YYYYYBB,0800A,0400P,WHITE,0.0,2011,-,0,3,False,Weekday
1259654345,GUZ2115,NY,PAS,2015-07-08,40,SDN,TOYOT,P,95030,65930,60530,20151130.0,94.0,94,301,357082,T301,0,0337P,K,F,254,WYTHE AVE,0,408,D,BBBBBBB,ALL,ALL,BLACK,0.0,2009,-,5,3,False,Weekday
1259654369,GTS4553,NY,PAS,2015-07-08,20,SDN,VOLKS,P,66230,54000,95030,20161113.0,94.0,94,301,357082,T301,0,0210P,K,O,46,N 6 ST,0,408,D,YYYYYBB,0800A,0600P,BLUE,0.0,2002,-,0,2,False,Weekday
1259654436,ZZX7693,NC,PAS,2015-07-09,20,SDN,SCION,P,31530,23930,40030,20151288.0,83.0,83,301,357082,T301,0,0200P,K,O,1209,DEKALB AVE,0,408,C,YYYYYBB,0800A,0400P,GREY,0.0,0,-,0,2,False,Weekday
1259654473,XV191Z,NJ,PAS,2015-07-08,19,DELV,FRUEH,P,40930,68930,5580,0.0,77.0,77,0,362209,TEBN,0,0140P,K,F,172,FLATBUSH AVE,0,408,C,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,1,False,Weekday
1259654515,XCFD80,NJ,PAS,2015-07-08,14,DELV,FRUEH,P,87330,31830,19230,0.0,77.0,77,0,362209,TEBN,0,0340P,K,F,587,VANDERBILT AVE,0,408,I3,BBBBBBB,ALL,ALL,GR,0.0,0,-,0,3,False,Weekday
1259654590,PE286G,FL,PAS,2015-07-08,19,SUBN,HONDA,P,87330,31830,19230,20160488.0,77.0,77,0,362209,TEBN,0,0620P,,F,595,VANDERBILT AVE,0,408,C3,BBBBBBB,ALL,ALL,BK,0.0,0,-,0,6,False,Weekday
1259654606,H52EDV,NJ,PAS,2015-07-08,19,SDN,NISSA,P,40930,31830,19230,0.0,77.0,77,0,362209,TEBN,0,0630P,K,F,231,FLATBUSH AVE,0,408,C3,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,6,False,Weekday
1259654618,HME0176,PA,PAS,2015-07-09,16,SUBN,ROVER,P,29830,42730,73220,0.0,84.0,84,0,362209,3EBN,0,0145P,K,F,26,COURT STREET,0,408,C3,YYYYYBB,07 0A,07 0P,BK,0.0,0,-,0,1,False,Weekday
1259654631,XBVG63,NJ,PAS,2015-07-09,14,DELV,ISUZU,P,0,0,0,0.0,84.0,84,301,362209,T301,0,0215P,K,,,E/S CLINTON ST,0,408,C,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,2,False,Weekday
1259654667,ZLH84L,NJ,PAS,2015-07-09,38,SUBN,CHEVR,P,73220,48830,27530,0.0,84.0,84,301,362209,T301,0,0308P,K,F,100,REMSEN ST,0,408,I4,YYYYYBB,08 3A,07 0P,SL,0.0,0,-,0,3,False,Weekday
1259654679,GXT7030,NY,PAS,2015-07-08,37,SUBN,VOLKS,P,73220,48830,27530,20170424.0,84.0,84,301,362184,T301,0,0138P,NY,F,124,REMSEN ST,0,408,C3,YYYYYBB,0830A,0700P,WH,0.0,2015,301-3550,0,1,False,Weekday
1259654680,GRU4667,NY,PAS,2015-07-08,71,SDN,TOYOT,P,73220,48830,27530,20160627.0,84.0,84,301,362184,T301,0,0147P,NY,F,132,REMSEN ST,0,408,I3,BBBBBBB,ALL,ALL,BK,0.0,2014,-,0,1,False,Weekday
1259654709,GSH2593,NY,PAS,2015-07-08,19,SDN,HYUND,P,0,40404,40404,20160727.0,84.0,84,301,362184,T301,0,0233P,NY,O,210,JORELEMON ST,0,408,I4,BBBBBBB,ALL,ALL,BL,0.0,2010,-,0,2,False,Weekday
1259654710,T56FKC,NJ,PAS,2015-07-08,37,SDN,HYUND,P,0,40404,40404,0.0,84.0,84,301,362184,T301,0,0332P,K,F,124,JORELEMON ST,0,408,C3,YYYYYBB,0800A,0700P,RD,0.0,0,301-3622,0,3,False,Weekday
1259654722,GRJ8504,NY,PAS,2015-07-08,71,CONV,CHRYS,P,49630,61830,73220,20160624.0,84.0,84,301,362184,T301,0,0354P,K,F,222,HICKS ST,0,408,I3,BBBBBBB,ALL,ALL,BL,0.0,2001,-,0,3,False,Weekday
1259654734,MK3419,NC,PAS,2015-07-08,40,DELV,FRUEH,P,48830,30230,68330,0.0,84.0,84,301,362184,T301,0,0413P,K,O,62,HENRY ST,0,408,J6,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,4,False,Weekday
1259654758,X84BJR,NJ,PAS,2015-07-08,37,SDN,VOLKS,P,26530,48830,61630,0.0,84.0,84,301,362184,T301,0,0429P,K,O,101,CLARK ST,0,408,I4,YYYYYYB,0830A,0700P,SILV,0.0,0,301-3572,0,4,False,Weekday
1259654771,GUV2624,NY,PAS,2015-07-08,37,SUBN,FORD,P,56530,27530,29830,20170314.0,84.0,84,301,362184,T301,0,0525P,K,O,52,LIVINGSTON ST,0,408,I3,YYYYYYB,0800A,0700P,GY,0.0,2007,301-3676,0,5,False,Weekday
1259654813,GGR8970,NY,PAS,2015-07-08,71,SUBN,HONDA,P,27530,53830,56530,20170602.0,84.0,84,301,362184,T301,0,0624P,K,F,140,CLINTON ST,0,408,I4,BBBBBBB,ALL,ALL,BK,0.0,2013,-,0,6,False,Weekday
1259654837,GXN3700,NY,PAS,2015-07-09,20,SUBN,VOLVO,P,0,0,0,20170430.0,88.0,88,301,362184,T301,0,0139P,K,,,W/S ASHLAND PL,0,408,D,YYYYYYB,07 0A,06 0P,BK,0.0,2015,-,0,1,False,Weekday
1259654849,ZFX9838,VA,PAS,2015-07-09,40,SUBN,CHEVR,P,54130,24730,11830,20160288.0,88.0,88,301,362184,T301,0,0217P,K,O,146,LAFAYETTE AVE,0,408,D,BBBBBBB,ALL,ALL,GR,0.0,0,-,0,2,False,Weekday
1259654862,GRA4913,NY,PAS,2015-07-09,71,SUBN,BMW,P,79430,54130,42730,20160612.0,88.0,88,301,362184,T301,0,0237P,K,O,99,S. PORTLAND AVE,0,408,I4,BBBBBBB,ALL,ALL,BL,0.0,2006,-,0,2,False,Weekday
1259654874,GST1405,NY,PAS,2015-07-08,71,SUBN,VOLVO,P,41930,69330,81430,20160730.0,77.0,77,0,361838,BNTE,0,0907A,K,F,727,FRANKLIN AVE,0,408,C,BBBBBBB,ALL,ALL,GREEN,0.0,1995,-,0,9,False,Weekday
1259654886,GBS1626,PA,PAS,2015-07-08,20,SDN,VOLVO,P,38430,41930,18630,20150988.0,77.0,77,0,361838,BNTE,0,0922A,K,F,345,EASTERN PKWY,0,408,J6,YYYYYYB,0800A,1800P,SILVR,0.0,0,-,0,9,False,Weekday
1259654898,KNV155,SC,PAS,2015-07-08,21,SDN,PONTI,P,38430,73690,67030,0.0,77.0,77,0,361838,BNTE,0,0941A,,F,459,EASTERN PKWY,0,408,D,YBYYBBB,0930A,1100A,WHITE,0.0,0,-,0,9,False,Weekday
1259654904,GKL2319,NY,PAS,2015-07-08,21,SUBN,NISSA,P,38430,41930,18630,20150918.0,77.0,77,0,361838,BNTE,0,0950A,K,F,377,EASTERN PKWY,0,408,D1,YBYYBBB,0930A,1100A,SILVR,0.0,2011,-,0,9,False,Weekday
1259654953,GUU8861,NY,PAS,2015-07-08,71,SDN,FORD,P,81430,87330,24130,20151218.0,77.0,77,0,361838,BNTE,0,1205P,K,F,272,STERLING PL,0,408,C,BBBBBBB,ALL,ALL,SILVR,0.0,1999,-,0,12,False,Weekday
1259654977,GRA5837,NY,PAS,2015-07-09,21,SDN,VOLKS,P,61830,49630,48830,20160707.0,84.0,84,0,361838,BNTE,0,0755A,K,F,116,MONTAGUE STREET,0,408,C,YYYYYYB,0730A,0800A,BLUE,0.0,2006,-,0,7,False,Weekday
1259655015,GKJ5051,NY,PAS,2015-07-09,38,SDN,FORD,P,73220,48830,27530,20150818.0,84.0,84,0,361838,BNTE,0,0924A,K,O,150,REMSEN STREET,0,408,J6,YYYYYBB,0800A,0700P,GRAY,0.0,2006,-,0,9,False,Weekday
1259655027,GJD2656,NY,PAS,2015-07-09,71,SUBN,AUDI,P,61830,49630,48830,20150723.0,84.0,84,0,361838,BNTE,0,0937A,K,F,114,MONTAGUE STREET,0,408,I4,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,9,False,Weekday
1259655090,GUU8915,NY,PAS,2015-07-08,71,SDN,LINCO,P,45130,86430,57030,20161202.0,90.0,90,0,361885,BNTE,0,1006A,K,F,568,GRAND ST,0,408,I3,BBBBBBB,ALL,ALL,BK,0.0,2007,-,0,10,False,Weekday
1259655106,GFN1909,NY,PAS,2015-07-08,46,SUBN,TOYOT,P,59330,58330,44930,20170313.0,90.0,90,0,361885,BNTE,0,1027A,K,F,161,MAUJER ST,0,408,J6,BBBBBBB,ALL,ALL,BK,0.0,2013,-,0,10,False,Weekday
1259655118,N443XK,NY,PAS,2015-07-08,37,SDN,HONDA,P,44930,87630,62530,20161020.0,90.0,90,0,361885,BNTE,0,1051A,K,F,72,GRAHAM AVE,0,408,F1,YYYYYYB,0830A,0700P,SL,0.0,2001,-,0,10,False,Weekday
1259655131,GNW9198,NY,PAS,2015-07-08,20,SDN,ME/BE,P,76130,44930,51530,20160408.0,90.0,90,0,361885,BNTE,0,1203P,K,F,124,SEIGEL ST,0,408,I3,YYYYYYB,0800A,0400P,BK,0.0,2014,-,0,12,False,Weekday
1259655192,GSN6541,NY,PAS,2015-07-09,21,SUBN,ME/BE,P,51930,42030,58330,20160805.0,94.0,94,0,361885,BNTE,0,0852A,K,F,71,INDIA ST,0,408,I4,YBBYBBB,0830A,1000A,BK,0.0,2011,-,0,8,False,Weekday
1259655222,VAS26W,NJ,PAS,2015-07-09,21,SDN,UNKNOWN,P,0,40404,40404,0.0,94.0,94,0,361885,BNTE,0,0913A,K,F,123,FREEMAN,0,408,D1,YBBYBBB,0830A,1000A,BK,0.0,0,-,0,9,False,Weekday
1259655246,GFP7332,NY,PAS,2015-07-09,70,SUBN,VOLVO,P,0,40404,40404,20150625.0,94.0,94,0,361885,BNTE,0,0930A,K,F,66,DUPON ST,0,408,D1,BBBBBBB,ALL,ALL,SL,0.0,2004,-,0,9,False,Weekday
1259655260,GYA1723,NY,PAS,2015-07-09,21,SDN,VOLKS,P,46330,65730,60430,20150726.0,94.0,94,0,361885,BNTE,0,1002A,,O,160,GUERNSEY ST,0,408,D1,YBBYBBB,0930A,1100A,BK,0.0,2015,-,0,10,False,Weekday
1259655271,GYR1690,NY,PAS,2015-07-08,38,SUBN,HONDA,P,54830,73650,93630,20170528.0,90.0,90,0,357358,TEBN,0,0851A,K,F,38,LEE AVE,0,408,D,YYYYYBB,0800A,0700P,BLUE,0.0,2015,328-3018,0,8,False,Weekday
1259655325,GRV2955,NY,PAS,2015-07-08,71,SDN,AUDI,P,58730,45130,78130,20160626.0,90.0,90,0,357358,BNTE,0,1157A,K,F,64,MARCY AVE,0,408,C,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,11,False,Weekday
1259655349,GKD5784,NY,PAS,2015-07-08,37,SDN,AUDI,P,23230,58730,23340,20150929.0,90.0,90,0,357358,BNTE,0,1230P,K,F,303,BROADWAY,0,408,J6,YYYYYYB,0830A,0700P,BLACK,0.0,2011,328-3049,0,12,False,Weekday
1259655350,GXN5168,NY,PAS,2015-07-08,37,SUBN,HONDA,P,23230,48030,58730,20170517.0,90.0,90,0,357358,BNTE,0,1238P,K,F,290,BROADWAY,0,408,I3,YYYYYYB,0830A,0700P,GY,0.0,2014,328-3036,0,12,False,Weekday
1259655404,T635448C,NY,OMT,2015-07-09,21,SUBN,TOYOT,P,0,0,0,20160228.0,84.0,84,0,357358,BNTE,0,0855A,K,,,N/S FRONT ST,0,408,D1,BBBYBBB,08 3A,10 0A,BLACK,0.0,2015,-,0,8,False,Weekday
1259655428,W95DSD,NJ,PAS,2015-07-09,38,SDN,HYUND,P,24245,71330,89930,0.0,84.0,84,301,357358,T301,0,0920A,K,F,25,WASHINGTON ST,0,408,I4,YYYYYYB,09 0A,07 0P,GY,0.0,0,301-3080,0,9,False,Weekday
1259655490,GRE2925,NY,PAS,2015-07-08,71,SUBN,JEEP,P,13430,51030,20530,20160606.0,84.0,84,0,361886,BNTE,0,0938A,K,F,363,ATLANTIC AVE,0,408,I4,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,9,False,Weekday
1259655556,JVF8029,PA,PAS,2015-07-08,24,SUBN,TOYOT,P,51030,42730,56530,0.0,84.0,84,0,361886,BNTE,0,1102A,K,F,6,HOYT ST,0,408,C,YYYYYYY,ALL,ALL,,0.0,0,-,0,11,False,Weekday
1259655570,XT874V,NJ,PAS,2015-07-08,24,VAN,FORD,P,51030,42730,56530,0.0,84.0,84,0,361886,BNTE,0,1140A,K,F,6,HOYT ST,0,408,C,YYYYYYY,ALL,ALL,SILVE,0.0,0,-,0,11,False,Weekday
1259655600,GVB9428,NY,PAS,2015-07-08,20,SDN,HONDA,P,13430,5280,5430,20161111.0,84.0,84,0,361886,BETN,0,0115P,K,F,543,ATLANTIC AVE,0,408,I3,YYYYYYY,ALL,ALL,OTHER,0.0,2005,-,0,1,False,Weekday
1259655611,GFT3362,NY,PAS,2015-07-08,37,SDN,NISSA,P,13430,64330,5280,20170317.0,84.0,84,0,367886,BETN,0,0123P,K,F,492,ATLANTIC AVE,0,408,D,YYYYYYB,0900A,0700P,WH,0.0,2010,301-3015,0,1,False,Weekday
1259655635,GMJ8545,NY,PAS,2015-07-08,24,SUBN,DODGE,P,61830,48830,27530,20151231.0,84.0,84,0,361886,BTEN,0,0221P,K,F,150,MONTAGUE ST,0,408,D5,YYYYYBB,0800A,0600P,SILVE,0.0,2014,-,0,2,False,Weekday
1259655714,GRA3611,NY,PAS,2015-07-08,71,SUBN,NISSA,X,95030,74330,49530,20160526.0,90.0,90,0,356345,TEBN,0,1046A,K,F,798,WYTHE AVE,0,408,J6,BBBBBBB,ALL,0  :A,BL,0.0,2012,-,0,10,False,Weekday
1259655763,GMW9374,NY,PAS,2015-07-08,71,SUBN,FORD,X,89030,41930,57830,20160205.0,90.0,90,0,356345,BNTE,0,1134A,K,F,128,WALLABOUT ST,0,408,F6,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,11,False,Weekday
1259655799,GRE6363,NY,PAS,2015-07-08,71,SUBN,TOYOT,X,89030,18630,60730,20160619.0,90.0,90,0,356345,TEBN,0,1151A,K,F,166,WALLABOUT ST,0,408,J6,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,11,False,Weekday
1259655805,GRR3868,NY,OMS,2015-07-08,71,SDN,HYUND,X,89030,18630,60730,20150930.0,90.0,90,0,356345,TEBN,0,1153A,K,F,115,WALLABOUT ST,0,408,J6,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,11,False,Weekday
1259655817,GJB3016,NY,PAS,2015-07-08,20,SUBN,TOYOT,X,89030,54830,89230,20150831.0,90.0,90,0,356345,BNTE,0,1155A,K,F,242,WALLABOUT ST,0,408,J6,YYYYYYY,0700A,0600P,GY,0.0,2013,-,0,11,False,Weekday
1259655829,GWE7513,NY,PAS,2015-07-08,71,SUBN,HONDA,X,57030,54830,58730,20160629.0,90.0,90,0,356345,TEBN,0,1156A,K,F,28,LORIMER ST,0,408,D,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,11,False,Weekday
1259655866,GMH9898,NY,PAS,2015-07-08,71,SDN,HONDA,X,74330,18630,54830,20160611.0,90.0,90,0,356345,TEBN,0,1237P,K,F,148,RUTLEDGE ST,0,408,J3,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,12,False,Weekday
1259656070,GTF9604,NY,PAS,2015-07-08,74,SDN,LEXUS,P,93430,60630,30230,20161021.0,84.0,84,301,330544,T301,0,0905A,K,F,37,WILLOW STREET,0,408,C,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,9,False,Weekday
1259656100,GNN9686,NY,PAS,2015-07-08,21,SUBN,HONDA,P,26530,48830,61630,20160608.0,84.0,84,301,330544,T301,0,0938A,K,F,101,CLARK ST,0,408,A1,BBYBBBB,09 3A,11 0A,BLUE,0.0,2002,-,0,9,False,Weekday
1259656147,GSG6449,NY,PAS,2015-07-08,21,SUBN,TOYOT,P,27530,81330,13430,20160629.0,84.0,84,301,330544,T301,0,1139A,K,O,171,CLINTON ST,0,408,F1,BBYBBBB,11 3A,01 0P,BLACK,0.0,2014,-,0,11,False,Weekday
1259656159,GMN8863,NY,PAS,2015-07-08,21,SDN,CHEVR,P,27530,75530,81330,20160430.0,84.0,84,301,330544,T301,0,1140A,K,F,184,CLINTON STREET,0,408,D1,BBYBBBB,11 3A,01 0P,BLUE,0.0,2012,-,0,11,False,Weekday
1259656202,XBTM83,NJ,PAS,2015-07-09,68,SUBN,ME/BE,P,61730,26730,41930,0.0,84.0,84,301,330544,T301,0,0921A,K,O,36,MONROE ST,0,408,C,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,9,False,Weekday
1259656226,M63DUS,NJ,PAS,2015-07-09,21,P-U,FORD,P,0,40404,40404,0.0,84.0,84,301,330544,T301,0,0807A,K,O,146,PERRE POINT ST,0,408,A1,YYYYYYB,0800A,0830A,GRY,0.0,0,-,0,8,False,Weekday
1259656275,GPW5806,NY,PAS,2015-06-26,14,SDN,HYUND,P,0,0,0,20160424.0,88.0,88,802,358871,T802,0,0845P,K,,,E/S FLEET,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,8,False,Weekday
1259656317,GTW3752,NY,PAS,2015-06-26,40,TWOD,ME/BE,P,46630,63030,93230,20160908.0,88.0,88,802,358871,T802,0,1130P,K,F,164,HALL ST,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,11,False,Weekday
1259656330,GLP9916,NY,PAS,2015-06-27,21,SUBN,CHEVR,P,56530,42900,51030,20151118.0,84.0,84,802,358871,T802,0,1220A,K,F,180,LIVINGSTON,0,408,D,BYBYBYB,12 0A,03 0A,BLK,0.0,2002,-,0,12,True,Weekend
1259656342,GXF1692,NC,PAS,2015-06-27,21,SUBN,ME/BE,P,56530,42900,51030,20170313.0,84.0,84,802,358871,T802,0,1226A,K,F,180,LIVINGSTON ST,0,408,D1,BYBYBYB,12 0A,03 0A,BLK,0.0,2001,-,0,12,True,Weekend
1259656378,Y70FKM,NJ,PAS,2015-06-27,21,P-U,UNKNOWN,P,0,40404,40404,0.0,84.0,84,802,358871,T802,0,0100A,K,O,131,LIVINGTON ST,0,408,D1,BYBYBYB,12 0A,03 0A,BLK,0.0,0,-,0,1,True,Weekend
1259656391,JSK3191,PA,PAS,2015-06-27,21,SDN,BMW,P,29830,75530,81330,0.0,84.0,84,802,358811,T802,0,1250A,K,F,105,COURT ST,0,408,D1,BYBYBYB,12 0,03 0A,BLK,0.0,0,-,0,12,True,Weekend
1259656408,WKX40Y,NY,PAS,2015-06-27,21,P-U,CHEVR,P,29830,56530,75530,0.0,84.0,84,802,358871,T802,0,1244A,K,F,85,COURT ST,0,408,D1,BYBYBYB,12 0A,03 0A,,0.0,0,-,0,12,True,Weekend
1259656410,GLJ8807,NY,PAS,2015-06-27,21,SDN,ME/BE,P,47130,41630,79030,20160106.0,88.0,88,802,358871,T802,0,0115A,K,O,55,HANSON PL,0,408,D1,BYBYBYB,12 0A,03 0A,BLK,0.0,2008,-,0,1,True,Weekend
1259656421,GNA3063,PA,PAS,2015-06-21,21,SUBN,NISSA,P,13230,54130,47130,0.0,88.0,88,802,358871,T802,0,0125A,K,F,327,ASHLAND PL,0,408,D1,BYBYBYB,12 0A,03 0A,GRN,0.0,0,-,0,1,True,Weekend
1259656445,GGF2604,NY,PAS,2015-06-27,21,SUBN,FORD,P,42730,79030,79430,20170422.0,88.0,88,802,358871,T802,0,0137A,K,F,664,FULTON ST,0,408,D1,BYBYBYB,12 0,03 0A,BLU,0.0,2003,-,0,1,True,Weekend
1259656500,GRE3047,NY,PAS,2015-07-08,20,SUBN,JEEP,P,58330,52830,51930,20160713.0,94.0,94,0,355111,BNTE,0,1000A,K,F,960,MANHATTAN AVE,0,408,I4,YYYYYBB,08 0A,06 0P,SILVE,0.0,2014,-,0,10,False,Weekday
1259656597,GWL1176,NY,PAS,2015-07-08,71,SUBN,FORD,P,45830,42030,58330,20170422.0,94.0,94,0,355121,BNTE,0,1203P,K,F,151,GREEN STREET,0,408,D5,BBBBBBB,ALL,ALL,GREEN,0.0,1998,-,0,12,False,Weekday
1259656603,GJE1250,NY,999,2015-07-08,74,SDN,LEXUS,P,45830,42030,58330,20150808.0,94.0,94,0,355121,BNTE,0,1213P,K,F,125,GREEN STREET,0,408,J6,BBBBBBB,ALL,ALL,WHT,0.0,2015,-,0,12,False,Weekday
1259656615,XANH28,NJ,PAS,2015-07-08,19,SUBN,NISSA,P,42030,52830,51930,0.0,94.0,94,0,355121,BNTE,0,1223P,K,F,157,FRANKLIN STREET,0,408,J2,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,12,False,Weekday
